id,index,sql
15217,19921,1690091616
15218,19922,1831190004
15219,19923,1662710019
15220,19924,0767360002
15221,19925,1310970012
15222,19926,1420200016
15223,19928,0430510063
15224,19930,1140580001
15225,19932,1920141744
15226,19933,1920141744
15227,19934,1322780021
15228,19935,0631020020
15229,19936,0520280021
15231,19939,1122210007
15233,19941,1311010007
15237,19945,0580260046
15238,19946,1062810041
15239,19947,1733700007
15240,19948,1620010033
15241,19949,1512000117
15242,19950,1512000116
15243,19951,1181980141
15244,19952,0552520057
15245,19953,0552290020
15246,19954,1481570028
15247,19955,1602490005
15248,19956,1230630038
15249,19957,1711830021
15250,19958,1831220014
15251,19959,1700370005
15252,19960,1711830021
15254,19962,0751090004
15255,19963,0491150099
15256,19964,0490030023
15257,19965,0461910506
15258,19966,1141100031
15259,19967,1380630021
15260,19968,1380500001
15261,19969,1141060020
15262,19970,1143890024
15263,19971,1142640033
15264,19972,0210720059
15265,19973,0970060003
15266,19974,0220060138
15268,19976,0220280082
15269,19977,0240560081
15271,19979,1121540030
15272,19980,1105010032
15273,19981,0610680009
15274,19982,0570490005
15275,19983,2990190085
15276,19984,0851500153
15277,19985,2990520009
15279,19987,0856320032
15280,19988,2991170051
15281,19989,2990020017
15282,19990,0811390068
15283,19991,0873740008
15284,19992,0900990011
15285,19993,1210330039
15286,19994,0881220015
15287,19995,0861200008
15288,19996,0900990020
15289,19997,0090800007
15291,19999,0710640109
15292,20000,0361020079
15293,20001,0452370118
15294,20002,1552301618
15295,20003,1552301617
15296,20004,0440880043
15297,20005,0120860029
15298,20006,0121000039
15299,20007,0801080032
15303,20011,0854470024
15304,20012,0854470024
15305,20013,0856410114
15306,20014,0853010004
15308,20016,0380310030
15310,20018,0672240173
15319,20027,0230720001
15324,20032,0161660062
15328,20036,0722140009
15332,20040,0824010067
15333,20041,0824170037
15341,20049,2990410143
15345,20053,0730560043
15348,20056,0620250182
15352,20060,1602690020
15353,20061,1780650002
15354,20062,0740890183
15355,20063,3061360043
15356,20064,1420200007
15357,20065,1153240012
15358,20066,0500690059
15359,20067,1572140002
15360,20068,1572140011
15361,20069,1470750001
15362,20070,1140580001
15363,20071,1410220062
15364,20072,1344640315
15365,20073,1970060151
15366,20074,1662490133
15367,20075,1651170958
15368,20076,1020990014
15369,20077,1392940001
15373,20081,1062810041
15375,20083,0080920120
15376,20084,0712720041
15378,20086,0360520190
15381,20089,1182340014
15382,20090,0900600131
15383,20091,0552200068
15384,20092,0552290020
15385,20093,1161660037
15387,20095,1860020025
15388,20096,1661470161
15389,20097,1831220014
15390,20098,1711830021
15391,20099,1692000049
15392,20100,3010730008
15393,20101,1660540040
15394,20102,1910940017
15395,20103,3061190008
15396,20104,1115160010
15398,20106,1080370044
15399,20107,0460570109
15400,20108,1572100038
15401,20109,0491450020
15402,20110,0431660036
15403,20111,0430670159
15404,20112,1380630021
15405,20113,1141910022
15406,20114,1141910022
15408,20116,1142430012
15409,20117,1440630007
15410,20118,2320530027
15411,20119,1142660010
15413,20121,0800040154
15414,20122,0120160055
15415,20123,0120860004
15416,20124,0240560081
15417,20125,0630700029
15418,20126,0641210051
15419,20127,0630700029
15421,20129,1124810015
15422,20130,0601330043
15423,20131,0801380019
15424,20132,0813200166
15425,20133,0856320032
15426,20134,0811650017
15427,20135,0855150012
15428,20136,0130480616
15429,20137,0855190050
15431,20139,0882840044
15432,20140,0874550046
15433,20141,0874300036
15434,20142,0872010001
15436,20144,0873150001
15437,20145,0873150001
15438,20146,0874240057
15439,20147,0882150044
15440,20148,0710640109
15441,20149,0680170018
15442,20150,0702850020
15443,20151,0390140004
15444,20152,0360390012
15445,20153,0380890057
15446,20154,0410630002
15447,20155,0421340196
15448,20156,0420170005
15449,20157,0360230029
15450,20158,0450130080
15451,20159,0411890008
15452,20160,1182010014
15453,20161,1000320113
15454,20162,1712210073
15455,20163,3060280036
15456,20164,0400660003
15457,20165,0220330003
15458,20166,0210100035
15459,20167,0220060135
15460,20168,0270620003
15461,20169,0130650020
15462,20170,0160970036
15464,20172,0831030009
15465,20173,0874600001
15466,20174,0080180050
15467,20175,0200740009
15468,20176,0421250052
15472,20180,2430150002
15477,20185,1560500001
15478,20186,1560500001
15482,20191,0856550025
15483,20192,0161680043
15484,20193,0882280001
15488,20198,3060680127
15491,20201,0941410063
15503,20213,0390439999
15507,20217,1160730006
15508,20218,1160490071
15509,20219,1602690020
15511,20221,1710920032
15512,20222,3010480004
15513,20223,1662710019
15516,20226,1303270159
15517,20227,1040490146
15518,20229,0990540005
15521,20232,0610950006
15524,20235,2140230002
15525,20236,2140230002
15528,20239,0100270423
15531,20242,3030040024
15532,20243,1711750009
15533,20244,1602490005
15534,20245,1230630038
15535,20246,1860020025
15536,20247,1601690083
15537,20248,1711910014
15538,20249,1711910014
15539,20250,1711920019
15540,20251,1711900031
15541,20252,0953250001
15542,20253,1152490010
15543,20254,0481240089
15544,20255,0490520034
15545,20256,0490030023
15546,20257,1191580058
15547,20258,0431560005
15548,20259,0430640049
15549,20260,0460270010
15551,20265,1090570015
15552,20266,0120530008
15553,20267,0220280082
15554,20268,0240610041
15555,20269,3040640209
15556,20270,0630700029
15557,20271,0630700029
15559,20273,0290440106
15560,20274,0310030056
15561,20275,0602670003
15563,20277,2990770067
15564,20278,2990770067
15565,20279,0813200166
15566,20280,0811390068
15567,20281,0855190050
15568,20282,0851010038
15570,20284,0851020010
15572,20286,2990770067
15573,20287,0880970020
15574,20288,0900210024
15575,20289,0874340043
15576,20290,0050690011
15577,20291,0200740027
15579,20293,0050690011
15580,20294,0713740010
15581,20295,0721610026
15582,20296,0703260011
15583,20297,3090640016
15584,20298,0420120095
15585,20299,1000320113
15586,20300,1712210073
15587,20301,1970240020
15588,20302,1970240020
15590,20304,0970030003
15593,20307,0280290061
15594,20308,0856410115
15596,20310,2990510008
15597,20311,0090930008
15598,20312,0870870027
15599,20313,0870870031
15600,20314,0870870031
15602,20316,0380500018
15605,20320,0250610084
15607,20322,1840690001
15608,20323,3010480004
15610,20325,1620080028
15617,20332,2990500065
15623,20338,0730570001
15624,20339,0671890001
15625,20340,0360730016
15628,20343,3060680127
15632,20347,1163190088
15633,20348,1710920032
15634,20349,1015570158
15635,20350,0714500057
15637,20352,0430510063
15638,20353,1402600152
15639,20354,1470750001
15640,20356,1126640005
15642,20358,1393110001
15643,20359,0801240110
15644,20360,3040940006
15645,20361,0290040012
15647,20363,1122210007
15650,20366,0060380024
15651,20367,0090700441
15652,20368,1511990060
15653,20369,1511990060
15654,20370,1511990060
15655,20371,0470880002
15656,20372,1560380009
15657,20373,0440780002
15658,20374,1181980141
15660,20376,1181980141
15661,20377,0541140051
15662,20378,1160890108
15663,20379,0550830017
15664,20380,0542460008
15665,20381,0541150028
15666,20382,3000200038
15667,20383,1230250042
15668,20384,1712710023
15669,20385,1700620183
15670,20386,3061310001
15671,20387,0767810008
15672,20388,1114070044
15673,20389,1041030001
15674,20390,0460270010
15675,20391,0460270010
15676,20392,0500440045
15677,20393,0491210100
15678,20394,1141100008
15679,20395,1441150032
15680,20396,1473050007
15681,20397,0894940043
15682,20398,1090570015
15683,20399,0970060003
15684,20400,1220500010
15685,20401,0541060172
15686,20402,0520640037
15687,20403,0530220029
15688,20404,0530220029
15689,20405,0321310008
15690,20406,1124810015
15691,20407,1124580043
15692,20408,0601330043
15693,20409,0581650096
15694,20410,0570490096
15695,20411,0570030021
15696,20412,2991170526
15697,20413,2991170051
15698,20414,0140650017
15700,20416,0161670027
15701,20417,2991010093
15702,20418,0161670039
15703,20419,0161670039
15704,20420,0161340031
15705,20421,2990820007
15706,20422,0831770012
15707,20423,0856240008
15708,20424,1241040023
15709,20425,0880830003
15710,20426,0874340043
15711,20427,0860750002
15713,20429,0100240016
15716,20432,0721150019
15717,20433,0720680035
15718,20434,0720470029
15719,20435,0721220074
15720,20436,0721680146
15721,20437,0703260011
15722,20438,0360030035
15723,20439,0421850019
15724,20440,0420170005
15725,20441,0370360109
15726,20442,0360670016
15727,20443,0390820022
15730,20446,0210100035
15731,20447,0210100035
15734,20450,0130280250
15735,20451,0831030009
15738,20454,0361480397
15739,20455,0470590010
15740,20456,0411320022
15741,20457,0421250052
15758,20474,0400800054
15763,20479,0861860018
15764,20480,1522570045
15765,20481,1700070056
15768,20484,0871030046
15770,20486,1163170054
15772,20488,1014860040
15773,20489,0763020002
15774,20490,3050030003
15775,20491,1114080013
15777,20493,1350230008
15778,20494,1370610020
15780,20496,1140930032
15781,20497,1126640005
15782,20498,0891350006
15785,20501,0631090002
15788,20504,1392940001
15789,20505,1392940001
15792,20508,1733700007
15795,20511,0470880002
15796,20512,0470840028
15797,20513,1552510181
15799,20515,1720310023
15800,20516,1202740013
15801,20517,1160890108
15802,20518,0530700028
15803,20519,1164020004
15804,20520,1693040536
15805,20521,1693040536
15806,20522,1693040536
15807,20523,1690091612
15808,20524,1841130006
15809,20525,1660540040
15811,20527,1114880043
15812,20528,0491210100
15813,20529,0400890062
15814,20530,1473050007
15815,20531,1141580028
15816,20532,1140850046
15817,20533,1141350006
15818,20534,1141070024
15819,20535,0360190037
15820,20536,0240250045
15821,20537,0230320013
15822,20538,0230710043
15823,20539,0120830106
15824,20540,0621720307
15825,20541,0621160072
15826,20542,0621140051
15827,20543,1121550013
15829,20545,0610260178
15830,20546,0570680038
15831,20547,0602600051
15832,20548,0590960071
15833,20549,1104900038
15834,20550,0130060551
15835,20551,0161340031
15836,20552,2990390068
15838,20554,0810830027
15839,20555,0811650017
15840,20556,0851010016
15841,20557,2991020008
15842,20558,1262670438
15843,20559,1241040023
15844,20560,1262830007
15845,20562,1620010001
15846,20563,0873150001
15848,20565,0890390028
15850,20567,0090700441
15852,20569,0690340019
15853,20570,0690340019
15855,20572,0680170018
15857,20574,0713390094
15859,20576,0671610008
15860,20577,0412820102
15861,20578,0450450040
15863,20580,0360450122
15864,20581,0472330005
15865,20582,0391451114
15866,20583,0421340196
15867,20584,1174420034
15868,20585,0440880043
15870,20587,1692210063
15872,20589,0220310124
15874,20591,0622120005
15875,20592,0812070037
15876,20593,2991350028
15878,20595,0160990485
15879,20596,0150360186
15881,20598,0140150025
15882,20599,0874380076
15884,20601,0050760066
15886,20603,0380090022
15887,20604,0471660003
15896,20614,0824140010
15897,20615,1860090014
15899,20617,0753590066
15900,20618,0791810019
15905,20623,0880130090
15907,20625,0411510102
15908,20626,0411430008
15915,20633,0532990060
15920,20638,0070570020
15922,20640,0180049999
15927,20645,1164020004
15928,20646,1015570154
15929,20647,1831180017
15930,20648,1831180007
15932,20650,1700220004
15933,20651,1303270159
15934,20652,1114080013
15935,20653,0714420047
15936,20654,1570950002
15937,20655,1572050001
15940,20658,1472030035
15941,20659,1143880001
15942,20660,1126990018
15943,20661,1393830003
15944,20662,1920260014
15945,20663,2270230003
15947,20666,1651170958
15950,20669,1125760007
15953,20672,0040160011
15954,20673,0470880002
15955,20674,1552510181
15956,20675,1173060004
15957,20676,1720110015
15958,20677,0542460008
15959,20678,0551990058
15960,20679,1710620031
15961,20680,1592100046
15962,20681,1014860040
15963,20682,1011140012
15964,20683,1860020025
15965,20684,1660540040
15966,20685,1712020049
15967,20686,1620430045
15968,20687,1910940017
15971,20690,1041030088
15972,20691,0431070021
15973,20692,0491390145
15974,20693,0460250026
15975,20694,0350270060
15976,20695,1140850046
15977,20696,1142900045
15978,20697,0911110060
15980,20699,0674440017
15981,20700,0120160054
15982,20701,0210310012
15983,20702,0970060003
15984,20703,0230710043
15985,20704,0220060138
15986,20705,0210400042
15987,20706,0230680029
15989,20708,0270650192
15990,20709,0541060172
15991,20710,0290440106
15992,20711,0520640037
15993,20712,0532390019
15994,20713,1020880009
15995,20714,0581650089
15996,20715,1136130021
15997,20716,0591860021
15998,20717,0591530051
15999,20718,0580440026
16000,20719,0811340026
16001,20720,0140650017
16003,20722,1620010023
16004,20723,0862440017
16005,20724,0060380024
16006,20725,0090800007
16007,20726,0200740027
16009,20728,0330460997
16010,20729,0710620004
16011,20730,0710640109
16013,20732,0730100238
16014,20733,0450180029
16015,20734,0472330005
16016,20735,0411890008
16017,20736,0391580009
16018,20737,0421590038
16019,20738,1174420034
16021,20740,0400660003
16023,20742,2990180080
16024,20743,2991350028
16027,20746,2990460096
16028,20747,0150350051
16029,20748,0111310019
16033,20752,0380500018
16037,20756,0550230042
16040,20760,0660020001
16045,20765,0874160056
16046,20766,0380120172
16049,20769,1011290036
16051,20771,1692030036
16062,20783,2990410167
16064,20785,0050620009
16067,20788,0100481750
16072,20793,1163210101
16073,20794,1160730006
16074,20795,1163530018
16075,20796,1860720001
16076,20797,1601090009
16077,20798,1831180007
16079,20800,2371220122
16080,20801,1041030049
16081,20802,1370610020
16084,20805,0482480005
16085,20806,0431550007
16086,20807,1193490049
16087,20808,2301330002
16088,20809,2301330002
16089,20810,1142660002
16090,20811,1142660002
16092,20813,1472770100
16093,20814,2301330005
16094,20815,2440090001
16095,20816,1461250062
16096,20817,0915940009
16097,20818,0651220010
16098,20819,0651220010
16099,20820,0681350010
16103,20824,0561920084
16104,20825,1392940001
16105,20826,1125760007
16110,20831,0100780043
16112,20833,1241040026
16113,20834,0783710395
16114,20835,2080020002
16115,20836,2080020002
16116,20837,1062810037
16122,20843,0470880002
16123,20844,1173060004
16124,20845,0512580025
16125,20846,1183420059
16126,20847,0903110003
16127,20848,1720110015
16128,20849,0550450001
16129,20850,0550450001
16130,20851,0541130088
16131,20852,1601690114
16132,20853,1230630038
16133,20854,1691970010
16134,20855,1711920019
16135,20856,1841130006
16137,20858,1711920019
16138,20859,3050060056
16139,20860,1103490030
16140,20861,0490790025
16141,20862,1572100038
16142,20863,0490100037
16143,20864,1142900045
16144,20866,0210440013
16145,20867,0791280036
16146,20868,0120820019
16147,20869,0980580007
16148,20870,0220490019
16149,20871,0541650293
16150,20872,0280520024
16151,20873,0621900040
16152,20874,0621900040
16153,20875,1960060013
16154,20876,1960060013
16155,20877,1960060013
16156,20878,0580870013
16157,20879,0851260031
16158,20880,0130480616
16159,20881,2990210023
16160,20882,2990750069
16161,20883,0851220002
16162,20884,0890730109
16163,20885,0871160007
16164,20886,0871160007
16165,20887,0870090055
16166,20888,0890730109
16167,20889,0863670001
16168,20890,0100331382
16169,20891,0200740027
16170,20892,0100160010
16172,20894,0010440360
16173,20895,0713390094
16174,20896,0712200009
16175,20897,0450180029
16176,20898,3090520113
16177,20899,0420120338
16178,20900,0420120338
16179,20901,0450450040
16180,20902,0450450040
16181,20903,0450450040
16182,20904,0411250004
16183,20905,3090160003
16184,20906,0370121054
16185,20907,0471750027
16186,20908,3090160006
16187,20909,0430510063
16188,20910,0430340002
16189,20911,0220360032
16191,20913,0150350039
16195,20917,0813510090
16196,20918,0810240012
16197,20919,0811670117
16198,20920,0855530048
16199,20921,0856470032
16200,20922,0861600051
16202,20924,0200620008
16204,20926,0330141013
16205,20927,0411320022
16206,20928,0420090006
16207,20929,0420090006
16209,20931,0743410006
16212,20934,0872820062
16213,20935,0550230042
16214,20936,1232270034
16215,20937,0462390065
16220,20942,0970180007
16223,20945,0861020045
16235,20957,1163190088
16236,20958,1163940051
16237,20959,0542600125
16238,20960,2451310003
16239,20961,2370170001
16240,20962,0733090031
16242,20964,1572150006
16244,20966,1472770100
16245,20967,1380330011
16246,20968,1392910005
16247,20970,0681350010
16249,20972,0280380054
16250,20973,0280380054
16252,20975,0591090008
16253,20976,0130470250
16254,20977,0090770004
16257,20981,1183420059
16261,20985,1163130045
16262,20986,1161100005
16263,20987,1165260010
16264,20988,0542030042
16265,20989,0552310050
16266,20990,1712020049
16267,20991,1692000039
16268,20992,1692000039
16269,20993,1692000031
16270,20994,1692000031
16273,20997,0400990046
16274,20998,1572100038
16275,20999,0492860533
16276,21000,0432000013
16277,21001,0491110037
16278,21002,0491430229
16279,21003,0430960049
16280,21004,0482480005
16281,21005,0490620004
16282,21006,0401800073
16284,21008,0210340730
16285,21009,0120820019
16286,21010,0120860015
16287,21011,0210520039
16288,21012,0230900014
16289,21013,0792840041
16290,21014,1221450085
16291,21015,0641330031
16292,21016,0680250145
16293,21017,0641000013
16294,21018,1960060013
16295,21019,1960060013
16296,21020,1960060013
16297,21021,0320220176
16298,21022,0280370149
16299,21023,0280370149
16300,21024,0280370149
16301,21025,0530200002
16302,21026,0610470030
16303,21027,0592940024
16304,21028,0601290019
16305,21029,0611410166
16306,21030,0581020021
16307,21031,0592610108
16308,21032,0581420076
16309,21033,0570040023
16310,21034,1301090070
16311,21035,0600150020
16312,21036,0130590055
16313,21037,0161670027
16314,21038,0830320306
16316,21040,0880910021
16317,21041,0870090055
16318,21042,0861200008
16319,21043,0882780057
16320,21044,1721370001
16321,21045,0863670001
16322,21046,0070580030
16323,21047,0380230002
16324,21048,0671760007
16325,21049,0720590003
16326,21050,0671680038
16327,21051,0412820102
16328,21052,0510470033
16329,21053,1680550011
16330,21054,0681260004
16331,21055,0540510554
16332,21056,0140600642
16333,21057,0855040027
16334,21058,2990740096
16335,21059,0861600051
16339,21063,0730340103
16341,21065,1184790007
16351,21076,0872820062
16354,21079,0550230042
16355,21080,0550230042
16358,21083,0733040007
16359,21084,1332010056
16366,21091,0591080021
16367,21092,0960150024
16368,21094,0200951372
16370,21096,0070260005
16372,21098,0730050122
16376,21102,0220860182
16386,21112,1204110033
16387,21113,1200340007
16388,21114,2011060001
16390,21116,1700220004
16391,21117,1221010010
16392,21118,1810270030
16396,21122,1115530611
16397,21123,0760060005
16398,21124,1402620006
16400,21126,1390300001
16402,21129,0661270019
16404,21131,0020800162
16405,21132,0290440113
16407,21134,0090840001
16410,21137,0380090043
16412,21139,0100270516
16413,21140,1511990060
16414,21141,1511990060
16415,21142,0684420013
16416,21143,0690950011
16417,21144,0900600021
16418,21145,0552220169
16419,21146,1163130045
16420,21147,0541160372
16421,21148,0561560107
16422,21149,0561560107
16423,21150,0550720051
16424,21151,0550720051
16425,21152,0552010168
16426,21153,1160990008
16427,21154,1015830206
16428,21155,1011140012
16429,21156,3010540058
16430,21157,1693040536
16431,21158,1711620027
16432,21160,1692000031
16433,21161,1692000039
16434,21162,1620430045
16435,21163,1133410018
16436,21164,1112820050
16437,21165,1040540070
16438,21166,0431660036
16439,21167,1126190124
16440,21168,3100750003
16441,21169,0910950016
16442,21170,0970020010
16443,21171,0120830106
16444,21172,1970190032
16445,21173,0685520026
16446,21174,0650020053
16447,21175,0621900040
16448,21176,0621900040
16449,21177,0280370149
16450,21178,0280370149
16451,21179,0280380054
16452,21180,0310120091
16453,21181,1020870137
16454,21182,0570940012
16455,21183,1301400232
16456,21184,1134300001
16457,21185,0580900047
16458,21186,0140840046
16459,21187,2990390068
16460,21188,2990450015
16461,21189,2990450015
16462,21190,2990390068
16463,21191,2990940118
16464,21192,0850980044
16465,21193,2990130033
16466,21194,0880910021
16467,21195,0872060007
16468,21196,0901010010
16469,21197,0860750002
16470,21198,0874240057
16471,21199,0861430011
16473,21201,0330460997
16474,21202,0190130091
16475,21203,0190130091
16476,21204,0060200549
16477,21205,0060200549
16479,21207,0720590003
16480,21208,0412820102
16481,21209,0391720009
16482,21210,0370401267
16483,21211,1000320113
16484,21212,0401590019
16485,21213,0430510063
16486,21214,0220330040
16489,21217,0610260023
16490,21218,0090770004
16491,21219,0813510090
16492,21220,2991330001
16493,21221,2990280458
16494,21222,0130160527
16495,21223,0130160527
16498,21226,0874340042
16499,21227,0855520001
16500,21228,0050640007
16501,21229,0200460031
16502,21230,0100320777
16503,21231,0672240020
16504,21232,0471660003
16505,21233,0380500018
16506,21234,0471270047
16508,21236,0420670033
16509,21237,0450640296
16510,21238,0412280034
16512,21240,0500330030
16518,21246,0321910013
16520,21248,1153450001
16523,21251,0631580057
16525,21253,1132610001
16529,21257,0902980070
16550,21278,0380300005
16553,21281,1204020214
16554,21282,1203560030
16555,21283,1164020004
16557,21285,1860680002
16558,21286,1860680001
16561,21289,1831180013
16562,21291,3050030003
16563,21292,1150180005
16564,21293,1350230012
16565,21294,1572150006
16566,21295,0431550007
16567,21297,1380850012
16568,21299,1461250062
16569,21300,1141200006
16571,21302,1390660012
16572,21303,1127570020
16573,21304,0660230008
16575,21306,0642230008
16576,21307,0642230008
16577,21308,0641190076
16578,21309,0520780038
16581,21312,1062810041
16582,21313,1262670083
16583,21314,1240300070
16584,21315,1240300070
16585,21316,2080020002
16586,21317,0040150001
16590,21321,1512000116
16591,21322,1512000116
16592,21323,1521240014
16594,21325,0690950011
16595,21326,0701270014
16597,21328,1211490015
16598,21329,0541160372
16599,21330,0561320004
16600,21331,0551810075
16601,21332,0561730001
16602,21333,0552190016
16603,21334,0552290020
16604,21335,0552220169
16605,21336,0541150028
16606,21337,1711700330
16607,21338,1230630038
16608,21339,1013240109
16609,21340,1230090025
16610,21341,1701910045
16611,21343,1701961022
16612,21346,3010700002
16613,21347,1690260021
16615,21349,3061200016
16616,21350,3061200016
16617,21351,1112820050
16618,21352,1114050010
16619,21353,1041030049
16620,21354,1041030088
16621,21355,1041030088
16622,21356,1072240012
16623,21357,1040390111
16624,21358,1041030001
16625,21359,1381380018
16626,21360,0431070021
16627,21361,0490940032
16628,21362,0492220073
16629,21363,0501540091
16630,21364,0482450043
16631,21365,1192530086
16632,21366,1142050002
16633,21367,1440850011
16634,21368,3100590013
16635,21369,0210520039
16636,21370,0220490019
16637,21371,0210520039
16638,21372,0800940037
16639,21373,0120750005
16640,21374,0240250057
16641,21375,0230710043
16644,21378,0210620030
16645,21379,1682560282
16646,21380,0682070097
16647,21381,0682070097
16648,21382,0661640021
16649,21383,0662640119
16650,21384,0621050035
16651,21385,0280370149
16652,21386,0541260005
16653,21387,1020660012
16654,21388,0290020109
16655,21389,0530410007
16656,21390,0280090063
16657,21391,0581020021
16658,21392,0570940012
16659,21393,1134300001
16660,21394,0602420122
16661,21395,0591430037
16662,21396,0601120285
16663,21397,0592940021
16664,21398,2990520009
16665,21399,2990520009
16666,21400,0813200166
16667,21401,0813200166
16668,21402,0130220030
16669,21403,0150080025
16671,21405,0851850036
16673,21407,0782680004
16675,21409,0900990020
16676,21410,0871160007
16677,21411,0861200008
16679,21413,0872550095
16680,21414,0864340003
16681,21415,1212320041
16682,21416,0900960007
16683,21417,0090320137
16684,21418,0200610006
16685,21419,0340480080
16686,21420,0340480080
16687,21421,0330350158
16688,21422,1501230027
16690,21424,0671760007
16691,21425,0710370016
16692,21426,0450450040
16693,21427,0370401267
16694,21428,0370401267
16695,21429,0370121054
16696,21430,0471030029
16697,21431,0471030029
16698,21432,0390820022
16699,21433,0391590038
16700,21434,0411250004
16701,21435,0380690033
16702,21436,0420120081
16704,21438,1552301618
16705,21439,0510470033
16706,21440,0510230207
16707,21441,2000530016
16708,21442,1692210063
16709,21443,3060280036
16712,21446,0430890087
16714,21448,0915940009
16715,21449,1970240020
16716,21450,0121000039
16718,21452,0210070145
16719,21453,0220060135
16721,21455,0120440021
16722,21456,0542290434
16723,21457,0540510554
16724,21458,0170920112
16725,21459,0280370149
16726,21460,0532990019
16729,21463,0110730001
16730,21464,0140600642
16731,21465,0090840001
16732,21466,0140600642
16733,21467,0110700112
16734,21468,0856570001
16735,21469,2990210135
16736,21470,0855600074
16737,21471,0161010011
16739,21473,0110700112
16741,21475,2990280458
16742,21476,2991340011
16746,21480,0855530045
16747,21481,0880270021
16748,21482,0200460268
16749,21483,0200460268
16750,21484,0330141013
16751,21485,0090470001
16753,21487,0732660347
16754,21488,0720560001
16755,21489,0471660003
16756,21490,0360230008
16757,21491,0360031100
16758,21492,0381050024
16764,21498,1183720059
16767,21501,1700380029
16768,21502,0953130047
16776,21510,2990810003
16778,21512,0854850003
16783,21517,0412090024
16785,21519,0824010067
16786,21520,1011290036
16787,21521,1016240028
16791,21525,1700070056
16798,21532,0260170127
16809,21543,1900810062
16824,21558,0541580014
16826,21560,1601090008
16827,21561,1810320021
16832,21566,1632600044
16833,21567,3050770053
16835,21569,1041590051
16836,21570,3070540001
16837,21571,3070540001
16838,21572,1072600001
16839,21573,1572030004
16845,21579,1441610007
16846,21580,1450420077
16847,21581,1472820004
16848,21582,1472820005
16851,21585,0200220038
16852,21586,1651290042
16856,21590,0310270012
16858,21592,0591090008
16859,21593,0580190012
16861,21595,0570470020
16864,21598,1262670083
16866,21600,0732570067
16869,21603,1111720018
16870,21604,0100270516
16871,21605,0010070065
16873,21607,0680520007
16879,21614,0542350046
16880,21615,0542440011
16881,21616,0542330967
16882,21617,0542450067
16883,21618,0541160372
16884,21619,0542820029
16885,21620,0542000011
16886,21621,0541140051
16887,21622,0542430012
16888,21623,0541150005
16889,21624,0561730001
16890,21625,0551900030
16891,21626,0552660032
16892,21627,0530330069
16893,21628,0550150019
16894,21629,1164860023
16895,21630,1162850038
16896,21631,0550990016
16898,21633,1850540065
16900,21635,1015570158
16901,21636,1712220015
16902,21637,1712220010
16903,21638,1711620019
16904,21639,3010320009
16905,21641,1691990011
16908,21644,0751870104
16909,21645,0751190014
16910,21646,3061190007
16911,21647,0900610044
16912,21648,1114000044
16913,21649,1103080042
16914,21650,1114000015
16918,21654,0481460027
16920,21656,0461910267
16921,21657,1141480036
16922,21658,1151090011
16925,21661,0801130060
16926,21662,0240430062
16927,21663,0220340024
16929,21665,0120210025
16930,21666,0120810030
16931,21667,1990260022
16932,21668,0220340024
16933,21669,0791330001
16934,21670,0791330001
16935,21671,0822320030
16936,21672,0121730051
16937,21673,1970130011
16938,21674,1970180002
16939,21675,0800620020
16940,21676,0800620020
16941,21677,0230360064
16942,21678,0320680024
16943,21679,0290440106
16944,21680,1020660012
16945,21681,0541110024
16946,21682,0520920115
16947,21683,0290400027
16948,21684,0171130021
16950,21686,0520770004
16951,21687,0591200079
16952,21688,0610570025
16953,21689,1302000065
16954,21690,0560510040
16956,21692,1133350061
16957,21693,0600340007
16958,21694,0600560051
16959,21695,0603130003
16960,21696,0570490004
16961,21697,0855400076
16962,21698,0851230008
16964,21700,2991000022
16965,21701,0161670130
16966,21702,0851480005
16969,21705,1240911309
16970,21706,0782680004
16972,21708,0720470062
16973,21709,0685660018
16974,21710,0671610035
16975,21711,0700330052
16976,21712,0721610026
16977,21713,0685220133
16978,21714,0691660033
16979,21715,0863670019
16980,21716,0901500026
16981,21717,0863660019
16982,21718,0862450064
16983,21719,0861430009
16984,21720,0870730018
16985,21721,0873740008
16987,21723,1111720016
16988,21724,1121290016
16989,21725,1127680043
16990,21726,1120680024
16991,21727,0100270054
16992,21728,0200641103
16993,21729,0060380009
16995,21731,0100120018
16996,21732,0020710014
16999,21735,0680500041
17000,21736,0640300012
17001,21737,0641480005
17002,21738,0370910024
17003,21739,0451470005
17004,21740,0410300036
17006,21742,3090300033
17007,21743,0370090228
17008,21744,0421390017
17009,21745,3090280044
17011,21747,0420340021
17012,21748,0370890012
17014,21750,0411000124
17015,21751,1000100006
17016,21752,1173590008
17017,21753,1174230026
17018,21754,1860070018
17020,21756,2000480045
17026,21762,0471930001
17029,21765,0230160017
17032,21768,0540180058
17033,21769,0540490034
17034,21770,0301200046
17036,21772,0592460041
17037,21773,0813510090
17038,21774,2990280458
17039,21775,2991340020
17040,21776,0832200173
17041,21777,0150030692
17044,21780,0855000011
17045,21781,0160990485
17046,21782,0160990485
17047,21783,2990740007
17048,21784,2991240020
17051,21787,0880490011
17052,21788,0855530033
17055,21791,0902380029
17056,21792,0090470001
17057,21793,0330130076
17059,21795,0080180050
17060,21796,0070050308
17061,21797,0330130076
17063,21799,0420670033
17064,21800,0360030066
17065,21801,0470520002
17066,21802,0360690007
17067,21803,0470520002
17068,21804,0420580026
17074,21810,1071850015
17075,21811,1071850015
17090,21826,3040640132
17093,21829,1163120005
17098,21834,1080820035
17100,21836,0762030082
17110,21846,0873790010
17117,21853,0411420015
17127,21863,0161040298
